orderNumber,productName,quantityOrdered,priceEach,totalPrice,recommendedPrice,difference,percentReduction,customerName,salesEmployee,orderDate,buyPrice,productLine
10119,"1937 Horch 930V Limousine",20,63.12,1262.40,1315.00,52.60,4.000000,"Salzburg Collectables","Pamela Castillo",2003-04-28,26.30,"Vintage Cars"
10119,"1940 Ford Delivery Sedan",35,82.18,2876.30,2935.10,58.80,2.003339,"Salzburg Collectables","Pamela Castillo",2003-04-28,48.64,"Vintage Cars"
10119,"Corsair F4U ( Bird Cage)",28,62.10,1738.80,1910.72,171.92,8.997655,"Salzburg Collectables","Pamela Castillo",2003-04-28,29.34,Planes
10119,"The Schooner Bluenose",25,57.34,1433.50,1666.75,233.25,13.994300,"Salzburg Collectables","Pamela Castillo",2003-04-28,34.00,Ships
10119,"HMS Bounty",29,74.23,2152.67,2625.08,472.41,17.996023,"Salzburg Collectables","Pamela Castillo",2003-04-28,39.83,Ships
10119,"The USS Constitution Ship",38,67.22,2554.36,2746.64,192.28,7.000553,"Salzburg Collectables","Pamela Castillo",2003-04-28,33.97,Ships
10119,"American Airlines: MD-11S",26,63.67,1655.42,1924.78,269.36,13.994327,"Salzburg Collectables","Pamela Castillo",2003-04-28,36.27,Planes
10119,"Boeing X-32A JSF",28,40.22,1126.16,1390.48,264.32,19.009263,"Salzburg Collectables","Pamela Castillo",2003-04-28,32.77,Planes
10120,"1996 Moto Guzzi 1100i",29,118.94,3449.26,3449.26,0.00,0.000000,"Australian Collectors, Co.","Andy Fixter",2003-04-29,68.99,Motorcycles
10120,"2003 Harley-Davidson Eagle Drag Bike",46,158.80,7304.80,8908.36,1603.56,18.000620,"Australian Collectors, Co.","Andy Fixter",2003-04-29,91.02,Motorcycles
10120,"P-51-D Mustang",29,82.79,2400.91,2449.92,49.01,2.000473,"Australian Collectors, Co.","Andy Fixter",2003-04-29,49.00,Planes
10120,"1936 Harley Davidson El Knucklehead",46,57.54,2646.84,2786.22,139.38,5.002476,"Australian Collectors, Co.","Andy Fixter",2003-04-29,24.23,Motorcycles
10120,"1997 BMW R 1100 S",35,110.45,3865.75,3944.50,78.75,1.996451,"Australian Collectors, Co.","Andy Fixter",2003-04-29,60.86,Motorcycles
10120,"1928 British Royal Navy Airplane",39,93.01,3627.39,4267.38,639.99,14.997258,"Australian Collectors, Co.","Andy Fixter",2003-04-29,66.74,Planes
10120,"1960 BSA Gold Star DBD34",34,72.36,2460.24,2589.78,129.54,5.001969,"Australian Collectors, Co.","Andy Fixter",2003-04-29,37.32,Motorcycles
10120,"1900s Vintage Tri-Plane",29,71.73,2080.17,2101.05,20.88,0.993789,"Australian Collectors, Co.","Andy Fixter",2003-04-29,36.23,Planes
10120,"1997 BMW F650 ST",22,94.90,2087.80,2197.58,109.78,4.995495,"Australian Collectors, Co.","Andy Fixter",2003-04-29,66.92,Motorcycles
10120,"1928 Ford Phaeton Deluxe",29,68.79,1994.91,1994.91,0.00,0.000000,"Australian Collectors, Co.","Andy Fixter",2003-04-29,33.02,"Vintage Cars"
10120,"1930 Buick Marquette Phaeton",49,41.46,2031.54,2138.36,106.82,4.995417,"Australian Collectors, Co.","Andy Fixter",2003-04-29,27.06,"Vintage Cars"
10120,"American Airlines: B767-300",47,91.34,4292.98,4292.98,0.00,0.000000,"Australian Collectors, Co.","Andy Fixter",2003-04-29,51.15,Planes
10120,"America West Airlines B757-200",24,81.77,1962.48,2393.28,430.80,18.000401,"Australian Collectors, Co.","Andy Fixter",2003-04-29,68.80,Planes
10120,"ATA: B757-300",24,106.79,2562.96,2847.60,284.64,9.995786,"Australian Collectors, Co.","Andy Fixter",2003-04-29,59.33,Planes
10120,"F/A 18 Hornet 1/72",43,72.00,3096.00,3440.00,344.00,10.000000,"Australian Collectors, Co.","Andy Fixter",2003-04-29,54.40,Planes
10121,"1969 Harley Davidson Ultimate Chopper",34,86.13,2928.42,3253.80,325.38,10.000000,"Reims Collectables","Loui Bondur",2003-05-07,48.81,Motorcycles
10121,"2002 Suzuki XREO",50,126.52,6326.00,7531.00,1205.00,16.000531,"Reims Collectables","Loui Bondur",2003-05-07,66.27,Motorcycles
10121,"1982 Ducati 900 Monster",32,58.18,1861.76,2216.32,354.56,15.997690,"Reims Collectables","Loui Bondur",2003-05-07,47.10,Motorcycles
10121,"1974 Ducati 350 Mk3 Desmo",25,95.93,2398.25,2551.25,153.00,5.997060,"Reims Collectables","Loui Bondur",2003-05-07,56.13,Motorcycles
10121,"2002 Yamaha YZR M1",44,72.41,3186.04,3579.84,393.80,11.000492,"Reims Collectables","Loui Bondur",2003-05-07,34.17,Motorcycles
10122,"1968 Ford Mustang",42,155.66,6537.72,8171.94,1634.22,19.997944,"Marseille Mini Autos","Loui Bondur",2003-05-08,95.34,"Classic Cars"
10122,"1968 Dodge Charger",37,113.92,4215.04,4345.28,130.24,2.997275,"Marseille Mini Autos","Loui Bondur",2003-05-08,75.16,"Classic Cars"
10122,"1970 Plymouth Hemi Cuda",32,65.44,2094.08,2553.60,459.52,17.994987,"Marseille Mini Autos","Loui Bondur",2003-05-08,31.92,"Classic Cars"
10122,"1969 Dodge Charger",20,104.80,2096.00,2303.20,207.20,8.996179,"Marseille Mini Autos","Loui Bondur",2003-05-08,58.73,"Classic Cars"
10122,"1993 Mazda RX-7",34,114.65,3898.10,4812.36,914.26,18.998163,"Marseille Mini Autos","Loui Bondur",2003-05-08,83.51,"Classic Cars"
10122,"1948 Porsche 356-A Roadster",43,62.37,2681.91,3311.00,629.09,19.000000,"Marseille Mini Autos","Loui Bondur",2003-05-08,53.90,"Classic Cars"
10122,"1995 Honda Civic",31,113.80,3527.80,4409.75,881.95,20.000000,"Marseille Mini Autos","Loui Bondur",2003-05-08,93.89,"Classic Cars"
10122,"1992 Ferrari 360 Spider red",25,137.17,3429.25,4233.50,804.25,18.997284,"Marseille Mini Autos","Loui Bondur",2003-05-08,77.90,"Classic Cars"
10122,"1969 Dodge Super Bee",21,69.15,1452.15,1688.61,236.46,14.003233,"Marseille Mini Autos","Loui Bondur",2003-05-08,49.05,"Classic Cars"
10122,"1976 Ford Gran Torino",21,133.76,2808.96,3086.79,277.83,9.000612,"Marseille Mini Autos","Loui Bondur",2003-05-08,73.49,"Classic Cars"
10122,"1957 Vespa GS150",35,59.06,2067.10,2175.95,108.85,5.002413,"Marseille Mini Autos","Loui Bondur",2003-05-08,32.95,Motorcycles
10122,"1957 Corvette Convertible",28,145.82,4082.96,4166.40,83.44,2.002688,"Marseille Mini Autos","Loui Bondur",2003-05-08,69.93,"Classic Cars"
10122,"1982 Lamborghini Diablo",39,34.74,1354.86,1472.64,117.78,7.997881,"Marseille Mini Autos","Loui Bondur",2003-05-08,16.24,"Classic Cars"
10122,"1971 Alpine Renault 1600s",34,50.82,1727.88,2081.82,353.94,17.001470,"Marseille Mini Autos","Loui Bondur",2003-05-08,38.58,"Classic Cars"
10122,"1956 Porsche 356A Coupe",43,136.22,5857.46,6038.49,181.03,2.997935,"Marseille Mini Autos","Loui Bondur",2003-05-08,98.30,"Classic Cars"
10122,"1961 Chevrolet Impala",29,67.10,1945.90,2344.36,398.46,16.996536,"Marseille Mini Autos","Loui Bondur",2003-05-08,32.33,"Classic Cars"
10122,"1982 Ducati 996 R",31,33.79,1047.49,1247.13,199.64,16.007954,"Marseille Mini Autos","Loui Bondur",2003-05-08,24.14,Motorcycles
10123,"1965 Aston Martin DB5",26,120.71,3138.46,3235.44,96.98,2.997428,"Atelier graphique","Gerard Hernandez",2003-05-20,65.96,"Classic Cars"
10123,"1999 Indy 500 Monte Carlo SS",46,114.84,5282.64,6072.00,789.36,13.000000,"Atelier graphique","Gerard Hernandez",2003-05-20,56.76,"Classic Cars"
10123,"1948 Porsche Type 356 Roadster",34,117.26,3986.84,4803.52,816.68,17.001699,"Atelier graphique","Gerard Hernandez",2003-05-20,62.16,"Classic Cars"
10123,"1966 Shelby Cobra 427 S/C",50,43.27,2163.50,2515.50,352.00,13.993242,"Atelier graphique","Gerard Hernandez",2003-05-20,29.18,"Classic Cars"
10124,"1917 Grand Touring Sedan",21,153.00,3213.00,3570.00,357.00,10.000000,"Signal Gift Stores","Leslie Thompson",2003-05-21,86.70,"Vintage Cars"
10124,"1911 Ford Town Car",42,58.12,2441.04,2542.68,101.64,3.997357,"Signal Gift Stores","Leslie Thompson",2003-05-21,33.30,"Vintage Cars"
10124,"1932 Model A Ford J-Coupe",42,111.87,4698.54,5339.46,640.92,12.003461,"Signal Gift Stores","Leslie Thompson",2003-05-21,58.48,"Vintage Cars"
10124,"1932 Alfa Romeo 8C2300 Spider Sport",36,75.46,2716.56,3313.08,596.52,18.004998,"Signal Gift Stores","Leslie Thompson",2003-05-21,43.26,"Vintage Cars"
10124,"1957 Ford Thunderbird",23,66.28,1524.44,1639.21,114.77,7.001543,"Signal Gift Stores","Leslie Thompson",2003-05-21,34.21,"Classic Cars"
10124,"1970 Chevy Chevelle SS 454",22,62.47,1374.34,1616.78,242.44,14.995237,"Signal Gift Stores","Leslie Thompson",2003-05-21,49.24,"Classic Cars"
10124,"1939 Chevrolet Deluxe Coupe",45,30.53,1373.85,1493.55,119.70,8.014462,"Signal Gift Stores","Leslie Thompson",2003-05-21,22.57,"Vintage Cars"
10124,"1938 Cadillac V-16 Presidential Limousine",22,36.29,798.38,985.60,187.22,18.995536,"Signal Gift Stores","Leslie Thompson",2003-05-21,20.61,"Vintage Cars"
10124,"1949 Jaguar XK 120",32,74.51,2384.32,2907.84,523.52,18.003742,"Signal Gift Stores","Leslie Thompson",2003-05-21,47.25,"Classic Cars"
10124,"1952 Citroen-15CV",25,93.95,2348.75,2936.00,587.25,20.001703,"Signal Gift Stores","Leslie Thompson",2003-05-21,72.82,"Classic Cars"
10124,"1969 Chevrolet Camaro Z28",49,76.19,3733.31,4194.89,461.58,11.003387,"Signal Gift Stores","Leslie Thompson",2003-05-21,50.51,"Classic Cars"
10124,"2002 Chevy Corvette",43,101.73,4374.39,4604.44,230.05,4.996264,"Signal Gift Stores","Leslie Thompson",2003-05-21,62.11,"Classic Cars"
10124,"1936 Mercedes Benz 500k Roadster",46,36.11,1661.06,1887.38,226.32,11.991226,"Signal Gift Stores","Leslie Thompson",2003-05-21,21.75,"Vintage Cars"
10125,"1937 Lincoln Berline",32,89.38,2860.16,3287.68,427.52,13.003699,"Australian Collectors, Co.","Andy Fixter",2003-05-21,60.62,"Vintage Cars"
10125,"1928 Mercedes-Benz SSK",34,138.38,4704.92,5737.50,1032.58,17.997037,"Australian Collectors, Co.","Andy Fixter",2003-05-21,72.56,"Vintage Cars"
10126,"1952 Alpine Renault 1300",38,205.73,7817.74,8143.40,325.66,3.999067,"Corrida Auto Replicas, Ltd","Martin Gerard",2003-05-28,98.58,"Classic Cars"
10126,"1962 LanciaA Delta 16V",22,122.62,2697.64,3250.28,552.64,17.002843,"Corrida Auto Replicas, Ltd","Martin Gerard",2003-05-28,103.42,"Classic Cars"
10126,"1958 Setra Bus",21,135.30,2841.30,2870.07,28.77,1.002415,"Corrida Auto Replicas, Ltd","Martin Gerard",2003-05-28,77.90,"Trucks and Buses"
10126,"1940 Ford Pickup Truck",38,116.67,4433.46,4433.46,0.00,0.000000,"Corrida Auto Replicas, Ltd","Martin Gerard",2003-05-28,58.33,"Trucks and Buses"
10126,"1936 Mercedes-Benz 500K Special Roadster",42,51.21,2150.82,2264.22,113.40,5.008347,"Corrida Auto Replicas, Ltd","Martin Gerard",2003-05-28,24.26,"Vintage Cars"
10126,"1926 Ford Fire Engine",43,51.05,2195.15,2613.11,417.96,15.994734,"Corrida Auto Replicas, Ltd","Martin Gerard",2003-05-28,24.92,"Trucks and Buses"
10126,"1913 Ford Model T Speedster",31,93.21,2889.51,3140.61,251.10,7.995262,"Corrida Auto Replicas, Ltd","Martin Gerard",2003-05-28,60.78,"Vintage Cars"
10126,"1934 Ford V8 Coupe",46,61.84,2844.64,2873.16,28.52,0.992635,"Corrida Auto Replicas, Ltd","Martin Gerard",2003-05-28,34.35,"Vintage Cars"
10126,"18th Century Vintage Horse Carriage",30,93.20,2796.00,3141.60,345.60,11.000764,"Corrida Auto Replicas, Ltd","Martin Gerard",2003-05-28,60.74,"Vintage Cars"
10126,"1917 Maxwell Touring Car",38,94.25,3581.50,3769.98,188.48,4.999496,"Corrida Auto Replicas, Ltd","Martin Gerard",2003-05-28,57.54,"Vintage Cars"
10126,"1940s Ford truck",50,102.92,5146.00,6054.00,908.00,14.998348,"Corrida Auto Replicas, Ltd","Martin Gerard",2003-05-28,84.76,"Trucks and Buses"
10126,"1939 Cadillac Limousine",43,47.29,2033.47,2163.33,129.86,6.002783,"Corrida Auto Replicas, Ltd","Martin Gerard",2003-05-28,23.14,"Vintage Cars"
10126,"1962 Volkswagen Microbus",27,122.68,3312.36,3450.33,137.97,3.998748,"Corrida Auto Replicas, Ltd","Martin Gerard",2003-05-28,61.34,"Trucks and Buses"
10126,"1936 Chrysler Airflow",34,83.76,2847.84,3311.26,463.42,13.995277,"Corrida Auto Replicas, Ltd","Martin Gerard",2003-05-28,57.46,"Vintage Cars"
10126,"1980’s GM Manhattan Express",43,82.83,3561.69,4141.33,579.64,13.996470,"Corrida Auto Replicas, Ltd","Martin Gerard",2003-05-28,53.93,"Trucks and Buses"
10126,"1996 Peterbilt 379 Stake Bed with Outrigger",26,62.05,1613.30,1680.64,67.34,4.006807,"Corrida Auto Replicas, Ltd","Martin Gerard",2003-05-28,33.61,"Trucks and Buses"
10126,"1982 Camaro Z28",45,97.10,4369.50,4551.75,182.25,4.003955,"Corrida Auto Replicas, Ltd","Martin Gerard",2003-05-28,46.53,"Classic Cars"
10127,"2001 Ferrari Enzo",46,193.25,8889.50,9558.80,669.30,7.001925,"Muscle Machine Inc","Foon Yue Tseng",2003-06-03,95.59,"Classic Cars"
10127,"1969 Corvair Monza",46,140.50,6463.00,6949.68,486.68,7.002912,"Muscle Machine Inc","Foon Yue Tseng",2003-06-03,89.14,"Classic Cars"
10127,"1969 Ford Falcon",42,169.56,7121.52,7266.84,145.32,1.999769,"Muscle Machine Inc","Foon Yue Tseng",2003-06-03,83.05,"Classic Cars"
10127,"1957 Chevy Pickup",24,100.73,2417.52,2844.00,426.48,14.995781,"Muscle Machine Inc","Foon Yue Tseng",2003-06-03,55.70,"Trucks and Buses"
10127,"1998 Chrysler Plymouth Prowler",45,140.81,6336.45,7367.85,1031.40,13.998656,"Muscle Machine Inc","Foon Yue Tseng",2003-06-03,101.51,"Classic Cars"
10127,"1964 Mercedes Tour Bus",45,114.14,5136.30,5522.85,386.55,6.999104,"Muscle Machine Inc","Foon Yue Tseng",2003-06-03,74.86,"Trucks and Buses"
10127,"1992 Ferrari 360 Spider red",22,149.02,3278.44,3725.48,447.04,11.999528,"Muscle Machine Inc","Foon Yue Tseng",2003-06-03,77.90,"Classic Cars"
10127,"1970 Triumph Spitfire",25,126.39,3159.75,3590.50,430.75,11.996936,"Muscle Machine Inc","Foon Yue Tseng",2003-06-03,91.92,"Classic Cars"
10127,"1970 Dodge Coronet",20,50.86,1017.20,1156.00,138.80,12.006920,"Muscle Machine Inc","Foon Yue Tseng",2003-06-03,32.37,"Classic Cars"
10127,"1958 Chevy Corvette Limited Edition",39,34.30,1337.70,1379.04,41.34,2.997738,"Muscle Machine Inc","Foon Yue Tseng",2003-06-03,15.91,"Classic Cars"
10127,"1992 Porsche Cayenne Turbo Silver",20,107.63,2152.60,2365.60,213.00,9.004058,"Muscle Machine Inc","Foon Yue Tseng",2003-06-03,69.78,"Classic Cars"
10127,"1954 Greyhound Scenicruiser",45,46.53,2093.85,2434.95,341.10,14.008501,"Muscle Machine Inc","Foon Yue Tseng",2003-06-03,25.98,"Trucks and Buses"
10127,"1950's Chicago Surface Lines Streetcar",29,60.90,1766.10,1802.06,35.96,1.995494,"Muscle Machine Inc","Foon Yue Tseng",2003-06-03,26.72,Trains
10127,"Diamond T620 Semi-Skirted Tanker",46,111.12,5111.52,5324.50,212.98,4.000000,"Muscle Machine Inc","Foon Yue Tseng",2003-06-03,68.29,"Trucks and Buses"
10127,"1962 City of Detroit Streetcar",46,55.65,2559.90,2694.68,134.78,5.001707,"Muscle Machine Inc","Foon Yue Tseng",2003-06-03,37.49,Trains
10128,"1903 Ford Model A",41,120.20,4928.20,5600.19,671.99,11.999414,"Euro+ Shopping Channel","Gerard Hernandez",2003-06-06,68.30,"Vintage Cars"
10128,"Collectable Wooden Train",41,80.67,3307.47,4134.44,826.97,20.001983,"Euro+ Shopping Channel","Gerard Hernandez",2003-06-06,67.56,Trains
10128,"1904 Buick Runabout",43,77.24,3321.32,3774.11,452.79,11.997266,"Euro+ Shopping Channel","Gerard Hernandez",2003-06-06,52.66,"Vintage Cars"
10128,"The Mayflower",32,72.75,2328.00,2771.52,443.52,16.002771,"Euro+ Shopping Channel","Gerard Hernandez",2003-06-06,43.30,Ships
10129,"1972 Alfa Romeo GTA",33,123.76,4084.08,4488.00,403.92,9.000000,"Stylish Desk Decors, Co.","Larry Bott",2003-06-12,85.68,"Classic Cars"
10129,"18th century schooner",45,113.06,5087.70,5530.05,442.35,7.999024,"Stylish Desk Decors, Co.","Larry Bott",2003-06-12,82.34,Ships
10129,"1912 Ford Model T Delivery Wagon",41,81.43,3338.63,3628.91,290.28,7.999096,"Stylish Desk Decors, Co.","Larry Bott",2003-06-12,46.91,"Vintage Cars"
10129,"1940 Ford Delivery Sedan",50,76.31,3815.50,4193.00,377.50,9.003100,"Stylish Desk Decors, Co.","Larry Bott",2003-06-12,48.64,"Vintage Cars"
10129,"The Schooner Bluenose",31,58.67,1818.77,2066.77,248.00,11.999400,"Stylish Desk Decors, Co.","Larry Bott",2003-06-12,34.00,Ships
10129,"The USS Constitution Ship",45,72.28,3252.60,3252.60,0.00,0.000000,"Stylish Desk Decors, Co.","Larry Bott",2003-06-12,33.97,Ships
10129,"The Titanic",42,90.15,3786.30,4207.14,420.84,10.002995,"Stylish Desk Decors, Co.","Larry Bott",2003-06-12,51.09,Ships
10129,"The Queen Mary",30,94.34,2830.20,2979.30,149.10,5.004531,"Stylish Desk Decors, Co.","Larry Bott",2003-06-12,53.63,Ships
10129,"Pont Yacht",32,44.23,1415.36,1747.20,331.84,18.992674,"Stylish Desk Decors, Co.","Larry Bott",2003-06-12,33.30,Ships
10130,"1999 Yamaha Speed Boat",40,68.82,2752.80,3440.80,688.00,19.995350,"Auto-Moto Classics Inc.","Steve Patterson",2003-06-16,51.61,Ships
10130,"1941 Chevrolet Special Deluxe Cabriolet",33,99.52,3284.16,3493.71,209.55,5.997922,"Auto-Moto Classics Inc.","Steve Patterson",2003-06-16,64.58,"Vintage Cars"
10131,"1980s Black Hawk Helicopter",21,141.92,2980.32,3311.49,331.17,10.000634,"Gift Ideas Corp.","George Vanauf",2003-06-16,77.27,Planes
10131,"1900s Vintage Bi-Plane",35,60.97,2133.95,2397.85,263.90,11.005693,"Gift Ideas Corp.","George Vanauf",2003-06-16,34.25,Planes
10131,"1937 Horch 930V Limousine",29,52.60,1525.40,1906.75,381.35,20.000000,"Gift Ideas Corp.","George Vanauf",2003-06-16,26.30,"Vintage Cars"
10131,"Corsair F4U ( Bird Cage)",50,54.59,2729.50,3412.00,682.50,20.002931,"Gift Ideas Corp.","George Vanauf",2003-06-16,29.34,Planes
10131,"HMS Bounty",22,76.94,1692.68,1991.44,298.76,15.002209,"Gift Ideas Corp.","George Vanauf",2003-06-16,39.83,Ships
10131,"America West Airlines B757-200",40,86.76,3470.40,3988.80,518.40,12.996390,"Gift Ideas Corp.","George Vanauf",2003-06-16,68.80,Planes
10131,"American Airlines: MD-11S",26,63.67,1655.42,1924.78,269.36,13.994327,"Gift Ideas Corp.","George Vanauf",2003-06-16,36.27,Planes
10131,"Boeing X-32A JSF",21,40.22,844.62,1042.86,198.24,19.009263,"Gift Ideas Corp.","George Vanauf",2003-06-16,32.77,Planes
10132,"F/A 18 Hornet 1/72",36,80.00,2880.00,2880.00,0.00,0.000000,"Down Under Souveniers, Inc","Peter Marsh",2003-06-25,54.40,Planes
10133,"P-51-D Mustang",49,80.26,3932.74,4139.52,206.78,4.995265,"Euro+ Shopping Channel","Gerard Hernandez",2003-06-27,49.00,Planes
10133,"1928 British Royal Navy Airplane",41,109.42,4486.22,4486.22,0.00,0.000000,"Euro+ Shopping Channel","Gerard Hernandez",2003-06-27,66.74,Planes
10133,"1900s Vintage Tri-Plane",46,61.58,2832.68,3332.70,500.02,15.003451,"Euro+ Shopping Channel","Gerard Hernandez",2003-06-27,36.23,Planes
10133,"1997 BMW F650 ST",23,80.91,1860.93,2297.47,436.54,19.000901,"Euro+ Shopping Channel","Gerard Hernandez",2003-06-27,66.92,Motorcycles
10133,"1928 Ford Phaeton Deluxe",49,67.41,3303.09,3370.71,67.62,2.006106,"Euro+ Shopping Channel","Gerard Hernandez",2003-06-27,33.02,"Vintage Cars"
10133,"1930 Buick Marquette Phaeton",27,37.09,1001.43,1178.28,176.85,15.009166,"Euro+ Shopping Channel","Gerard Hernandez",2003-06-27,27.06,"Vintage Cars"
10133,"American Airlines: B767-300",24,76.73,1841.52,2192.16,350.64,15.995183,"Euro+ Shopping Channel","Gerard Hernandez",2003-06-27,51.15,Planes
10133,"ATA: B757-300",27,115.09,3107.43,3203.55,96.12,3.000421,"Euro+ Shopping Channel","Gerard Hernandez",2003-06-27,59.33,Planes
10134,"1969 Harley Davidson Ultimate Chopper",41,90.92,3727.72,3923.70,195.98,4.994775,"Lyon Souveniers","Loui Bondur",2003-07-01,48.81,Motorcycles
10134,"1996 Moto Guzzi 1100i",27,116.56,3147.12,3211.38,64.26,2.001009,"Lyon Souveniers","Loui Bondur",2003-07-01,68.99,Motorcycles
10134,"2003 Harley-Davidson Eagle Drag Bike",31,187.85,5823.35,6003.46,180.11,3.000103,"Lyon Souveniers","Loui Bondur",2003-07-01,91.02,Motorcycles
10134,"2002 Suzuki XREO",20,131.04,2620.80,3012.40,391.60,12.999602,"Lyon Souveniers","Loui Bondur",2003-07-01,66.27,Motorcycles
10134,"1936 Harley Davidson El Knucklehead",30,51.48,1544.40,1817.10,272.70,15.007429,"Lyon Souveniers","Loui Bondur",2003-07-01,24.23,Motorcycles
10134,"1997 BMW R 1100 S",35,94.67,3313.45,3944.50,631.05,15.998225,"Lyon Souveniers","Loui Bondur",2003-07-01,60.86,Motorcycles
10134,"1960 BSA Gold Star DBD34",43,75.41,3242.63,3275.31,32.68,0.997768,"Lyon Souveniers","Loui Bondur",2003-07-01,37.32,Motorcycles
10135,"1968 Ford Mustang",42,173.17,7273.14,8171.94,898.80,10.998612,"Mini Gifts Distributors Ltd.","Leslie Jennings",2003-07-02,95.34,"Classic Cars"
10135,"1968 Dodge Charger",48,110.39,5298.72,5637.12,338.40,6.003065,"Mini Gifts Distributors Ltd.","Leslie Jennings",2003-07-02,75.16,"Classic Cars"
10135,"1970 Plymouth Hemi Cuda",24,72.62,1742.88,1915.20,172.32,8.997494,"Mini Gifts Distributors Ltd.","Leslie Jennings",2003-07-02,31.92,"Classic Cars"
10135,"1969 Dodge Charger",29,103.64,3005.56,3339.64,334.08,10.003473,"Mini Gifts Distributors Ltd.","Leslie Jennings",2003-07-02,58.73,"Classic Cars"
10135,"1948 Porsche 356-A Roadster",48,66.99,3215.52,3696.00,480.48,13.000000,"Mini Gifts Distributors Ltd.","Leslie Jennings",2003-07-02,53.90,"Classic Cars"
10135,"1969 Dodge Super Bee",45,65.94,2967.30,3618.45,651.15,17.995274,"Mini Gifts Distributors Ltd.","Leslie Jennings",2003-07-02,49.05,"Classic Cars"
10135,"1976 Ford Gran Torino",42,139.64,5864.88,6173.58,308.70,5.000340,"Mini Gifts Distributors Ltd.","Leslie Jennings",2003-07-02,73.49,"Classic Cars"
10135,"1957 Vespa GS150",45,49.74,2238.30,2797.65,559.35,19.993566,"Mini Gifts Distributors Ltd.","Leslie Jennings",2003-07-02,32.95,Motorcycles
10135,"1957 Corvette Convertible",31,133.92,4151.52,4612.80,461.28,10.000000,"Mini Gifts Distributors Ltd.","Leslie Jennings",2003-07-02,69.93,"Classic Cars"
10135,"1982 Ducati 900 Monster",29,67.18,1948.22,2008.54,60.32,3.003176,"Mini Gifts Distributors Ltd.","Leslie Jennings",2003-07-02,47.10,Motorcycles
10135,"1982 Lamborghini Diablo",20,34.36,687.20,755.20,68.00,9.004237,"Mini Gifts Distributors Ltd.","Leslie Jennings",2003-07-02,16.24,"Classic Cars"
10135,"1971 Alpine Renault 1600s",27,52.05,1405.35,1653.21,247.86,14.992651,"Mini Gifts Distributors Ltd.","Leslie Jennings",2003-07-02,38.58,"Classic Cars"
10135,"1956 Porsche 356A Coupe",47,139.03,6534.41,6600.21,65.80,0.996938,"Mini Gifts Distributors Ltd.","Leslie Jennings",2003-07-02,98.30,"Classic Cars"
