productName,priceEach,buyPrice,MSRP,productLine,productScale,productVendor,quantityOrdered,customerName,customerCountry,customerCity,customerCreditLimit,employeeName,employeeCity,employeeCountry,employeeTerritory,orderDate
"1903 Ford Model A",129.76,68.30,136.59,"Vintage Cars",1:18,"Unimax Art Galleries",47,"Mini Gifts Distributors Ltd.",USA,"San Rafael",210500.00,"Leslie Jennings","San Francisco",USA,NA,2003-08-08
"1903 Ford Model A",125.66,68.30,136.59,"Vintage Cars",1:18,"Unimax Art Galleries",31,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2003-09-28
"1903 Ford Model A",136.59,68.30,136.59,"Vintage Cars",1:18,"Unimax Art Galleries",43,FunGiftIdeas.com,USA,"New Bedford",85800.00,"Steve Patterson",Boston,USA,NA,2003-10-21
"1903 Ford Model A",113.37,68.30,136.59,"Vintage Cars",1:18,"Unimax Art Galleries",23,"CAF Imports",Spain,Madrid,59600.00,"Martin Gerard",Paris,France,EMEA,2003-11-07
"1903 Ford Model A",124.30,68.30,136.59,"Vintage Cars",1:18,"Unimax Art Galleries",28,"Mini Creations Ltd.",USA,"New Bedford",94500.00,"Julie Firrelli",Boston,USA,NA,2003-11-14
"1903 Ford Model A",127.03,68.30,136.59,"Vintage Cars",1:18,"Unimax Art Galleries",49,"Super Scale Inc.",USA,"New Haven",95400.00,"Foon Yue Tseng",NYC,USA,NA,2003-11-26
"1903 Ford Model A",117.47,68.30,136.59,"Vintage Cars",1:18,"Unimax Art Galleries",24,"Saveley & Henriot, Co.",France,Lyon,123900.00,"Loui Bondur",Paris,France,EMEA,2004-01-02
"1904 Buick Runabout",75.48,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",41,"Danish Wholesale Imports",Denmark,Kobenhavn,83400.00,"Pamela Castillo",Paris,France,EMEA,2003-02-11
"1904 Buick Runabout",73.73,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",23,"Dragon Souveniers, Ltd.",Singapore,Singapore,103800.00,"Mami Nishi",Tokyo,Japan,Japan,2003-04-16
"1904 Buick Runabout",77.24,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",43,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2003-06-06
"1904 Buick Runabout",79.87,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",24,"Mini Gifts Distributors Ltd.",USA,"San Rafael",210500.00,"Leslie Jennings","San Francisco",USA,NA,2003-08-08
"1904 Buick Runabout",82.50,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",22,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2003-09-28
"1904 Buick Runabout",72.85,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",26,FunGiftIdeas.com,USA,"New Bedford",85800.00,"Steve Patterson",Boston,USA,NA,2003-10-21
"1904 Buick Runabout",82.50,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",35,"CAF Imports",Spain,Madrid,59600.00,"Martin Gerard",Paris,France,EMEA,2003-11-07
"1904 Buick Runabout",87.77,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",47,"Mini Creations Ltd.",USA,"New Bedford",94500.00,"Julie Firrelli",Boston,USA,NA,2003-11-14
"1904 Buick Runabout",78.99,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",50,"Enaco Distributors",Spain,Barcelona,60300.00,"Martin Gerard",Paris,France,EMEA,2003-11-26
"1904 Buick Runabout",72.85,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",45,"Saveley & Henriot, Co.",France,Lyon,123900.00,"Loui Bondur",Paris,France,EMEA,2004-01-02
"1904 Buick Runabout",84.26,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",39,"Petit Auto",Belgium,Bruxelles,79900.00,"Pamela Castillo",Paris,France,EMEA,2004-02-18
"1904 Buick Runabout",78.12,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",23,giftsbymail.co.uk,UK,Cowes,93900.00,"Larry Bott",London,UK,EMEA,2004-03-20
"1904 Buick Runabout",87.77,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",42,"Land of Toys Inc.",USA,NYC,114900.00,"George Vanauf",NYC,USA,NA,2004-05-07
"1904 Buick Runabout",80.75,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",20,"Québec Home Shopping Network",Canada,Montréal,48700.00,"Foon Yue Tseng",NYC,USA,NA,2004-06-17
"1904 Buick Runabout",72.85,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",33,"Petit Auto",Belgium,Bruxelles,79900.00,"Pamela Castillo",Paris,France,EMEA,2004-07-21
"1904 Buick Runabout",71.97,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",34,"Royal Canadian Collectables, Ltd.",Canada,Tsawassen,89600.00,"George Vanauf",NYC,USA,NA,2004-08-20
"1904 Buick Runabout",72.85,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",49,"Amica Models & Co.",Italy,Torino,113000.00,"Pamela Castillo",Paris,France,EMEA,2004-09-09
"1904 Buick Runabout",85.14,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",39,"AV Stores, Co.",UK,Manchester,136800.00,"Larry Bott",London,UK,EMEA,2004-10-14
"1904 Buick Runabout",78.12,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",36,"La Rochelle Gifts",France,Nantes,118200.00,"Gerard Hernandez",Paris,France,EMEA,2004-10-29
"1904 Buick Runabout",73.73,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",50,"Volvo Model Replicas, Co",Sweden,Luleå,53100.00,"Barry Jones",London,UK,EMEA,2004-11-09
"1904 Buick Runabout",76.36,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",29,"Classic Legends Inc.",USA,NYC,67500.00,"Foon Yue Tseng",NYC,USA,NA,2004-11-21
"1904 Buick Runabout",70.22,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",30,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2004-12-02
"1904 Buick Runabout",76.36,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",40,"Kelly's Gift Shop","New Zealand","Auckland  ",110000.00,"Peter Marsh",Sydney,Australia,APAC,2004-12-16
"1904 Buick Runabout",78.99,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",41,"Tokyo Collectables, Ltd",Japan,Minato-ku,94400.00,"Mami Nishi",Tokyo,Japan,Japan,2005-01-26
"1904 Buick Runabout",77.24,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",28,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2005-02-22
"1904 Buick Runabout",83.38,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",45,"Mini Gifts Distributors Ltd.",USA,"San Rafael",210500.00,"Leslie Jennings","San Francisco",USA,NA,2005-03-23
"1904 Buick Runabout",83.38,52.66,87.77,"Vintage Cars",1:18,"Exoto Designs",56,Gifts4AllAges.com,USA,Boston,41900.00,"Steve Patterson",Boston,USA,NA,2005-05-06
"1911 Ford Town Car",53.88,33.30,60.54,"Vintage Cars",1:18,"Motor City Art Classics",38,"AV Stores, Co.",UK,Manchester,136800.00,"Larry Bott",London,UK,EMEA,2004-11-17
"1911 Ford Town Car",49.04,33.30,60.54,"Vintage Cars",1:18,"Motor City Art Classics",40,"Marseille Mini Autos",France,Marseille,65000.00,"Loui Bondur",Paris,France,EMEA,2004-11-25
"1911 Ford Town Car",50.25,33.30,60.54,"Vintage Cars",1:18,"Motor City Art Classics",45,Toys4GrownUps.com,USA,Pasadena,90700.00,"Leslie Thompson","San Francisco",USA,NA,2005-01-12
"1911 Ford Town Car",50.85,33.30,60.54,"Vintage Cars",1:18,"Motor City Art Classics",27,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2005-02-10
"1911 Ford Town Car",58.12,33.30,60.54,"Vintage Cars",1:18,"Motor City Art Classics",42,"The Sharp Gifts Warehouse",USA,"San Jose",77600.00,"Leslie Jennings","San Francisco",USA,NA,2005-04-22
"1911 Ford Town Car",52.06,33.30,60.54,"Vintage Cars",1:18,"Motor City Art Classics",36,"Souveniers And Things Co.",Australia,Chatswood,93300.00,"Andy Fixter",Sydney,Australia,APAC,2005-05-29
"1911 Ford Town Car",55.09,33.30,60.54,"Vintage Cars",1:18,"Motor City Art Classics",50,"Online Diecast Creations Co.",USA,Nashua,114200.00,"Steve Patterson",Boston,USA,NA,2003-01-06
"1911 Ford Town Car",51.46,33.30,60.54,"Vintage Cars",1:18,"Motor City Art Classics",32,"AV Stores, Co.",UK,Manchester,136800.00,"Larry Bott",London,UK,EMEA,2003-03-18
"1911 Ford Town Car",58.12,33.30,60.54,"Vintage Cars",1:18,"Motor City Art Classics",42,"Signal Gift Stores",USA,"Las Vegas",71800.00,"Leslie Thompson","San Francisco",USA,NA,2003-05-21
"1911 Ford Town Car",51.46,33.30,60.54,"Vintage Cars",1:18,"Motor City Art Classics",22,"Kelly's Gift Shop","New Zealand","Auckland  ",110000.00,"Peter Marsh",Sydney,Australia,APAC,2003-07-07
"1911 Ford Town Car",50.85,33.30,60.54,"Vintage Cars",1:18,"Motor City Art Classics",24,"Signal Collectibles Ltd.",USA,Brisbane,60300.00,"Leslie Jennings","San Francisco",USA,NA,2003-09-12
"1911 Ford Town Car",53.28,33.30,60.54,"Vintage Cars",1:18,"Motor City Art Classics",27,"Corporate Gift Ideas Co.",USA,"San Francisco",105000.00,"Leslie Jennings","San Francisco",USA,NA,2003-10-18
"1911 Ford Town Car",55.09,33.30,60.54,"Vintage Cars",1:18,"Motor City Art Classics",26,"Rovelli Gifts",Italy,Bergamo,119600.00,"Pamela Castillo",Paris,France,EMEA,2003-11-05
"1911 Ford Town Car",54.49,33.30,60.54,"Vintage Cars",1:18,"Motor City Art Classics",38,"Mini Gifts Distributors Ltd.",USA,"San Rafael",210500.00,"Leslie Jennings","San Francisco",USA,NA,2003-11-12
"1911 Ford Town Car",60.54,33.30,60.54,"Vintage Cars",1:18,"Motor City Art Classics",42,"Australian Collectables, Ltd",Australia,"Glen Waverly",60300.00,"Andy Fixter",Sydney,Australia,APAC,2003-11-21
"1911 Ford Town Car",59.33,33.30,60.54,"Vintage Cars",1:18,"Motor City Art Classics",23,"Muscle Machine Inc",USA,NYC,138500.00,"Foon Yue Tseng",NYC,USA,NA,2003-12-02
"1911 Ford Town Car",53.28,33.30,60.54,"Vintage Cars",1:18,"Motor City Art Classics",21,"Corrida Auto Replicas, Ltd",Spain,Madrid,104600.00,"Martin Gerard",Paris,France,EMEA,2004-01-26
"1911 Ford Town Car",59.93,33.30,60.54,"Vintage Cars",1:18,"Motor City Art Classics",28,"Saveley & Henriot, Co.",France,Lyon,123900.00,"Loui Bondur",Paris,France,EMEA,2004-03-02
"1911 Ford Town Car",55.70,33.30,60.54,"Vintage Cars",1:18,"Motor City Art Classics",33,"Mini Caravy",France,Strasbourg,53800.00,"Gerard Hernandez",Paris,France,EMEA,2004-04-13
"1911 Ford Town Car",55.09,33.30,60.54,"Vintage Cars",1:18,"Motor City Art Classics",36,"Down Under Souveniers, Inc","New Zealand","Auckland  ",88000.00,"Peter Marsh",Sydney,Australia,APAC,2004-06-03
"1911 Ford Town Car",60.54,33.30,60.54,"Vintage Cars",1:18,"Motor City Art Classics",31,"Extreme Desk Decorations, Ltd","New Zealand",Wellington,86800.00,"Peter Marsh",Sydney,Australia,APAC,2004-07-12
"1911 Ford Town Car",53.28,33.30,60.54,"Vintage Cars",1:18,"Motor City Art Classics",25,"Amica Models & Co.",Italy,Torino,113000.00,"Pamela Castillo",Paris,France,EMEA,2004-08-17
"1911 Ford Town Car",50.25,33.30,60.54,"Vintage Cars",1:18,"Motor City Art Classics",28,"Handji Gifts& Co",Singapore,Singapore,97900.00,"Peter Marsh",Sydney,Australia,APAC,2004-09-01
"1911 Ford Town Car",56.91,33.30,60.54,"Vintage Cars",1:18,"Motor City Art Classics",46,"Iberia Gift Imports, Corp.",Spain,Sevilla,65700.00,"Martin Gerard",Paris,France,EMEA,2004-10-06
"1911 Ford Town Car",48.43,33.30,60.54,"Vintage Cars",1:18,"Motor City Art Classics",30,"Mini Gifts Distributors Ltd.",USA,"San Rafael",210500.00,"Leslie Jennings","San Francisco",USA,NA,2004-10-21
"1912 Ford Model T Delivery Wagon",74.35,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",47,"Collectable Mini Designs Co.",USA,"San Diego",105000.00,"Leslie Thompson","San Francisco",USA,NA,2004-02-19
"1912 Ford Model T Delivery Wagon",70.81,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",40,"Tekni Collectables Inc.",USA,Newark,43000.00,"George Vanauf",NYC,USA,NA,2004-03-29
"1912 Ford Model T Delivery Wagon",85.85,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",30,"Land of Toys Inc.",USA,NYC,114900.00,"George Vanauf",NYC,USA,NA,2004-05-07
"1912 Ford Model T Delivery Wagon",79.66,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",22,"Québec Home Shopping Network",Canada,Montréal,48700.00,"Foon Yue Tseng",NYC,USA,NA,2004-06-17
"1912 Ford Model T Delivery Wagon",84.08,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",27,"Petit Auto",Belgium,Bruxelles,79900.00,"Pamela Castillo",Paris,France,EMEA,2004-07-21
"1912 Ford Model T Delivery Wagon",80.54,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",34,"Royal Canadian Collectables, Ltd.",Canada,Tsawassen,89600.00,"George Vanauf",NYC,USA,NA,2004-08-20
"1912 Ford Model T Delivery Wagon",84.08,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",46,Gifts4AllAges.com,USA,Boston,41900.00,"Steve Patterson",Boston,USA,NA,2004-09-10
"1912 Ford Model T Delivery Wagon",76.12,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",31,"AV Stores, Co.",UK,Manchester,136800.00,"Larry Bott",London,UK,EMEA,2004-10-14
"1912 Ford Model T Delivery Wagon",78.77,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",24,"La Rochelle Gifts",France,Nantes,118200.00,"Gerard Hernandez",Paris,France,EMEA,2004-10-29
"1912 Ford Model T Delivery Wagon",86.74,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",41,"Volvo Model Replicas, Co",Sweden,Luleå,53100.00,"Barry Jones",London,UK,EMEA,2004-11-09
"1912 Ford Model T Delivery Wagon",73.46,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",55,"Tokyo Collectables, Ltd",Japan,Minato-ku,94400.00,"Mami Nishi",Tokyo,Japan,Japan,2004-11-23
"1912 Ford Model T Delivery Wagon",86.74,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",30,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2004-12-02
"1912 Ford Model T Delivery Wagon",70.81,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",36,"Kelly's Gift Shop","New Zealand","Auckland  ",110000.00,"Peter Marsh",Sydney,Australia,APAC,2004-12-16
"1912 Ford Model T Delivery Wagon",82.31,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",33,"Oulu Toy Supplies, Inc.",Finland,Oulu,90500.00,"Larry Bott",London,UK,EMEA,2005-01-31
"1912 Ford Model T Delivery Wagon",71.69,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",43,"Corporate Gift Ideas Co.",USA,"San Francisco",105000.00,"Leslie Jennings","San Francisco",USA,NA,2005-02-23
"1912 Ford Model T Delivery Wagon",77.00,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",27,"Mini Gifts Distributors Ltd.",USA,"San Rafael",210500.00,"Leslie Jennings","San Francisco",USA,NA,2005-03-23
"1912 Ford Model T Delivery Wagon",72.58,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",60,Gifts4AllAges.com,USA,Boston,41900.00,"Steve Patterson",Boston,USA,NA,2005-05-06
"1912 Ford Model T Delivery Wagon",73.46,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",44,"Danish Wholesale Imports",Denmark,Kobenhavn,83400.00,"Pamela Castillo",Paris,France,EMEA,2003-02-11
"1912 Ford Model T Delivery Wagon",72.58,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",35,"Salzburg Collectables",Austria,Salzburg,71700.00,"Pamela Castillo",Paris,France,EMEA,2003-04-28
"1912 Ford Model T Delivery Wagon",81.43,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",41,"Stylish Desk Decors, Co.",UK,London,77000.00,"Larry Bott",London,UK,EMEA,2003-06-12
"1912 Ford Model T Delivery Wagon",74.35,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",49,"Mini Gifts Distributors Ltd.",USA,"San Rafael",210500.00,"Leslie Jennings","San Francisco",USA,NA,2003-08-08
"1912 Ford Model T Delivery Wagon",75.23,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",31,"Boards & Toys Co.",USA,Glendale,11000.00,"Leslie Thompson","San Francisco",USA,NA,2003-10-02
"1912 Ford Model T Delivery Wagon",77.00,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",20,"Scandinavian Gift Ideas",Sweden,Bräcke,116400.00,"Barry Jones",London,UK,EMEA,2003-10-23
"1912 Ford Model T Delivery Wagon",79.66,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",45,"CAF Imports",Spain,Madrid,59600.00,"Martin Gerard",Paris,France,EMEA,2003-11-07
"1912 Ford Model T Delivery Wagon",83.20,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",33,"Mini Creations Ltd.",USA,"New Bedford",94500.00,"Julie Firrelli",Boston,USA,NA,2003-11-14
"1912 Ford Model T Delivery Wagon",83.20,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",47,"Enaco Distributors",Spain,Barcelona,60300.00,"Martin Gerard",Paris,France,EMEA,2003-11-26
"1912 Ford Model T Delivery Wagon",80.54,46.91,88.51,"Vintage Cars",1:24,"Min Lin Diecast",20,"Saveley & Henriot, Co.",France,Lyon,123900.00,"Loui Bondur",Paris,France,EMEA,2004-01-02
"1913 Ford Model T Speedster",92.19,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",27,"Baane Mini Imports",Norway,Stavern,81700.00,"Barry Jones",London,UK,EMEA,2003-01-29
"1913 Ford Model T Speedster",85.10,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",23,"Volvo Model Replicas, Co",Sweden,Luleå,53100.00,"Barry Jones",London,UK,EMEA,2003-03-24
"1913 Ford Model T Speedster",93.21,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",31,"Corrida Auto Replicas, Ltd",Spain,Madrid,104600.00,"Martin Gerard",Paris,France,EMEA,2003-05-28
"1913 Ford Model T Speedster",91.18,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",46,"Souveniers And Things Co.",Australia,Chatswood,93300.00,"Andy Fixter",Sydney,Australia,APAC,2003-07-16
"1913 Ford Model T Speedster",93.21,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",47,"Dragon Souveniers, Ltd.",Singapore,Singapore,103800.00,"Mami Nishi",Tokyo,Japan,Japan,2003-09-19
"1913 Ford Model T Speedster",101.31,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",31,"Classic Legends Inc.",USA,NYC,67500.00,"Foon Yue Tseng",NYC,USA,NA,2003-10-20
"1913 Ford Model T Speedster",100.30,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",46,"Australian Gift Network, Co",Australia,"South Brisbane",51600.00,"Andy Fixter",Sydney,Australia,APAC,2003-11-06
"1913 Ford Model T Speedster",91.18,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",37,"Classic Gift Ideas, Inc",USA,Philadelphia,81100.00,"Julie Firrelli",Boston,USA,NA,2003-11-13
"1913 Ford Model T Speedster",87.13,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",28,"Australian Collectables, Ltd",Australia,"Glen Waverly",60300.00,"Andy Fixter",Sydney,Australia,APAC,2003-11-21
"1913 Ford Model T Speedster",98.27,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",37,"Canadian Gift Exchange Network",Canada,Vancouver,90300.00,"George Vanauf",NYC,USA,NA,2003-12-05
"1913 Ford Model T Speedster",97.26,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",49,"West Coast Collectables Co.",USA,Burbank,55400.00,"Leslie Thompson","San Francisco",USA,NA,2004-01-29
"1913 Ford Model T Speedster",101.31,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",24,"Cambridge Collectables Co.",USA,Cambridge,43400.00,"Julie Firrelli",Boston,USA,NA,2004-03-10
"1913 Ford Model T Speedster",87.13,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",30,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2004-04-29
"1913 Ford Model T Speedster",92.19,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",50,"The Sharp Gifts Warehouse",USA,"San Jose",77600.00,"Leslie Jennings","San Francisco",USA,NA,2004-06-14
"1913 Ford Model T Speedster",81.05,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",31,"Souveniers And Things Co.",Australia,Chatswood,93300.00,"Andy Fixter",Sydney,Australia,APAC,2004-07-19
"1913 Ford Model T Speedster",82.06,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",46,"Amica Models & Co.",Italy,Torino,113000.00,"Pamela Castillo",Paris,France,EMEA,2004-08-17
"1913 Ford Model T Speedster",99.28,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",47,"Scandinavian Gift Ideas",Sweden,Bräcke,116400.00,"Barry Jones",London,UK,EMEA,2004-09-08
"1913 Ford Model T Speedster",98.27,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",46,"Auto Associés & Cie.",France,Versailles,77900.00,"Gerard Hernandez",Paris,France,EMEA,2004-10-11
"1913 Ford Model T Speedster",91.18,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",37,"Mini Gifts Distributors Ltd.",USA,"San Rafael",210500.00,"Leslie Jennings","San Francisco",USA,NA,2004-10-21
"1913 Ford Model T Speedster",100.30,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",33,"Online Diecast Creations Co.",USA,Nashua,114200.00,"Steve Patterson",Boston,USA,NA,2004-11-04
"1913 Ford Model T Speedster",95.23,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",31,"Mini Wheels Co.",USA,"San Francisco",64600.00,"Leslie Jennings","San Francisco",USA,NA,2004-11-18
"1913 Ford Model T Speedster",84.09,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",48,"Australian Collectors, Co.",Australia,Melbourne,117300.00,"Andy Fixter",Sydney,Australia,APAC,2004-11-29
"1913 Ford Model T Speedster",91.18,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",41,"Mini Gifts Distributors Ltd.",USA,"San Rafael",210500.00,"Leslie Jennings","San Francisco",USA,NA,2004-12-10
"1913 Ford Model T Speedster",100.30,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",42,"Collectables For Less Inc.",USA,Brickhaven,70700.00,"Julie Firrelli",Boston,USA,NA,2005-01-20
"1913 Ford Model T Speedster",100.30,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",41,"Corporate Gift Ideas Co.",USA,"San Francisco",105000.00,"Leslie Jennings","San Francisco",USA,NA,2005-02-17
"1913 Ford Model T Speedster",99.28,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",32,"Anna's Decorations, Ltd",Australia,"North Sydney",107800.00,"Andy Fixter",Sydney,Australia,APAC,2005-03-09
"1913 Ford Model T Speedster",93.21,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",47,GiftsForHim.com,"New Zealand",Auckland,77700.00,"Peter Marsh",Sydney,Australia,APAC,2005-04-29
"1913 Ford Model T Speedster",89.15,60.78,101.31,"Vintage Cars",1:18,"Carousel DieCast Legends",10,"Petit Auto",Belgium,Bruxelles,79900.00,"Pamela Castillo",Paris,France,EMEA,2005-05-30
